project;class;from;to;category;metric
JFreechart;org.jfree.chart.renderer.xy.XYSplineRenderer;List;Map;other;0.0
JFreechart;org.jfree.chart.renderer.xy.XYSplineRenderer;List;Set;search;0.0
JFreechart;org.jfree.chart.renderer.xy.XYSplineRenderer;List;Set;access;1.0
JFreechart;org.jfree.chart.renderer.xy.XYSplineRenderer;List;Set;insertion;0.0
JFreechart;org.jfree.chart.renderer.xy.XYSplineRenderer;List;Set;other;0.0
JFreechart;org.jfree.data.xy.DefaultIntervalXYDataset;List;Map;access;0.0
JFreechart;org.jfree.data.xy.DefaultIntervalXYDataset;List;Map;deletion;0.0
JFreechart;org.jfree.data.xy.DefaultIntervalXYDataset;List;Map;insertion;1.0
JFreechart;org.jfree.data.xy.DefaultIntervalXYDataset;List;Map;other;0.0
JFreechart;org.jfree.data.xy.DefaultIntervalXYDataset;List;Set;access;1.0
JFreechart;org.jfree.data.xy.DefaultIntervalXYDataset;List;Set;deletion;0.0
JFreechart;org.jfree.data.xy.DefaultIntervalXYDataset;List;Set;insertion;0.0
JFreechart;org.jfree.data.xy.DefaultIntervalXYDataset;List;Set;other;0.0
JFreechart;org.jfree.chart.block.CenterArrangement;List;Map;access;0.0
JFreechart;org.jfree.chart.block.CenterArrangement;List;Set;access;1.0
JFreechart;org.jfree.chart.plot.dial.AbstractDialLayer;List;Map;search;1.0
JFreechart;org.jfree.chart.plot.dial.AbstractDialLayer;List;Set;search;0.0
JFreechart;org.jfree.data.DefaultKeyedValues;List;Map;access;0.0
JFreechart;org.jfree.data.DefaultKeyedValues;List;Map;deletion;0.0
JFreechart;org.jfree.data.DefaultKeyedValues;List;Map;insertion;1.0
JFreechart;org.jfree.data.DefaultKeyedValues;List;Map;other;0.0
JFreechart;org.jfree.data.DefaultKeyedValues;List;Set;access;1.0
JFreechart;org.jfree.data.DefaultKeyedValues;List;Set;deletion;0.0
JFreechart;org.jfree.data.DefaultKeyedValues;List;Set;insertion;0.75
JFreechart;org.jfree.data.DefaultKeyedValues;List;Set;other;0.0
JFreechart;org.jfree.data.DefaultKeyedValues;Map;List;access;0.0
JFreechart;org.jfree.data.DefaultKeyedValues;Map;List;deletion;0.0
JFreechart;org.jfree.data.DefaultKeyedValues;Map;List;insertion;1.0
JFreechart;org.jfree.data.DefaultKeyedValues;Map;List;other;0.0
JFreechart;org.jfree.data.DefaultKeyedValues;Map;Set;access;1.0
JFreechart;org.jfree.data.DefaultKeyedValues;Map;Set;deletion;0.0
JFreechart;org.jfree.data.DefaultKeyedValues;Map;Set;insertion;1.0
JFreechart;org.jfree.data.DefaultKeyedValues;Map;Set;other;0.0
JFreechart;org.jfree.data.statistics.DefaultBoxAndWhiskerXYDataset;List;Map;access;0.0
JFreechart;org.jfree.data.statistics.DefaultBoxAndWhiskerXYDataset;List;Map;insertion;1.0
JFreechart;org.jfree.data.statistics.DefaultBoxAndWhiskerXYDataset;List;Map;other;0.0
JFreechart;org.jfree.data.statistics.DefaultBoxAndWhiskerXYDataset;List;Set;access;1.0
JFreechart;org.jfree.data.statistics.DefaultBoxAndWhiskerXYDataset;List;Set;insertion;0.0
JFreechart;org.jfree.data.statistics.DefaultBoxAndWhiskerXYDataset;List;Set;other;0.0
JFreechart;org.jfree.data.time.TimePeriodValues;List;Map;access;0.0
JFreechart;org.jfree.data.time.TimePeriodValues;List;Map;deletion;0.0
JFreechart;org.jfree.data.time.TimePeriodValues;List;Map;insertion;1.0
JFreechart;org.jfree.data.time.TimePeriodValues;List;Map;other;0.0
JFreechart;org.jfree.data.time.TimePeriodValues;List;Set;access;1.0
JFreechart;org.jfree.data.time.TimePeriodValues;List;Set;deletion;0.0
JFreechart;org.jfree.data.time.TimePeriodValues;List;Set;insertion;0.0
JFreechart;org.jfree.data.time.TimePeriodValues;List;Set;other;0.0
JFreechart;org.jfree.chart.urls.CustomXYURLGenerator;List;Map;access;0.0
JFreechart;org.jfree.chart.urls.CustomXYURLGenerator;List;Map;insertion;1.0
JFreechart;org.jfree.chart.urls.CustomXYURLGenerator;List;Map;other;0.0
JFreechart;org.jfree.chart.urls.CustomXYURLGenerator;List;Set;access;1.0
JFreechart;org.jfree.chart.urls.CustomXYURLGenerator;List;Set;insertion;0.0
JFreechart;org.jfree.chart.urls.CustomXYURLGenerator;List;Set;other;0.0
JFreechart;org.jfree.chart.plot.PolarPlot;List;Map;deletion;0.0
JFreechart;org.jfree.chart.plot.PolarPlot;List;Map;insertion;1.0
JFreechart;org.jfree.chart.plot.PolarPlot;List;Map;other;0.8
JFreechart;org.jfree.chart.plot.PolarPlot;List;Set;deletion;0.0
JFreechart;org.jfree.chart.plot.PolarPlot;List;Set;insertion;0.0
JFreechart;org.jfree.chart.plot.PolarPlot;List;Set;other;0.0
JFreechart;org.jfree.chart.plot.ColorPalette;List;Map;access;0.0
JFreechart;org.jfree.chart.plot.ColorPalette;List;Map;other;0.0
JFreechart;org.jfree.chart.plot.ColorPalette;List;Set;access;1.0
JFreechart;org.jfree.chart.plot.ColorPalette;List;Set;other;0.0
JFreechart;org.jfree.data.ComparableObjectSeries;List;Map;access;0.0
JFreechart;org.jfree.data.ComparableObjectSeries;List;Map;deletion;0.0
JFreechart;org.jfree.data.ComparableObjectSeries;List;Map;insertion;1.0
JFreechart;org.jfree.data.ComparableObjectSeries;List;Map;other;0.0
JFreechart;org.jfree.data.ComparableObjectSeries;List;Set;access;1.0
JFreechart;org.jfree.data.ComparableObjectSeries;List;Set;deletion;0.0
JFreechart;org.jfree.data.ComparableObjectSeries;List;Set;insertion;0.0
JFreechart;org.jfree.data.ComparableObjectSeries;List;Set;other;0.0
JFreechart;org.jfree.chart.renderer.LookupPaintScale;List;Map;access;0.0
JFreechart;org.jfree.chart.renderer.LookupPaintScale;List;Map;insertion;1.0
JFreechart;org.jfree.chart.renderer.LookupPaintScale;List;Map;other;0.0
JFreechart;org.jfree.chart.renderer.LookupPaintScale;List;Set;access;1.0
JFreechart;org.jfree.chart.renderer.LookupPaintScale;List;Set;insertion;0.75
JFreechart;org.jfree.chart.renderer.LookupPaintScale;List;Set;other;0.0
JFreechart;org.jfree.data.general.WaferMapDataset;Set;List;insertion;0.0
JFreechart;org.jfree.data.general.WaferMapDataset;Set;List;other;0.0
JFreechart;org.jfree.data.general.WaferMapDataset;Set;Map;insertion;1.0
JFreechart;org.jfree.data.general.WaferMapDataset;Set;Map;other;0.0
JFreechart;org.jfree.chart.renderer.category.ScatterRenderer;List;Map;access;0.0
JFreechart;org.jfree.chart.renderer.category.ScatterRenderer;List;Map;other;0.0
JFreechart;org.jfree.chart.renderer.category.ScatterRenderer;List;Set;access;1.0
JFreechart;org.jfree.chart.renderer.category.ScatterRenderer;List;Set;other;0.0
JFreechart;org.jfree.chart.urls.CustomCategoryURLGenerator;List;Map;access;0.0
JFreechart;org.jfree.chart.urls.CustomCategoryURLGenerator;List;Map;insertion;1.0
JFreechart;org.jfree.chart.urls.CustomCategoryURLGenerator;List;Map;other;0.0
JFreechart;org.jfree.chart.urls.CustomCategoryURLGenerator;List;Set;access;1.0
JFreechart;org.jfree.chart.urls.CustomCategoryURLGenerator;List;Set;insertion;0.0
JFreechart;org.jfree.chart.urls.CustomCategoryURLGenerator;List;Set;other;0.0
JFreechart;org.jfree.chart.axis.NumberAxis;List;Map;deletion;0.0
JFreechart;org.jfree.chart.axis.NumberAxis;List;Map;insertion;1.0
JFreechart;org.jfree.chart.axis.NumberAxis;List;Set;deletion;0.0
JFreechart;org.jfree.chart.axis.NumberAxis;List;Set;insertion;0.0
JFreechart;org.jfree.chart.axis.SymbolAxis;List;Map;access;0.0
JFreechart;org.jfree.chart.axis.SymbolAxis;List;Map;insertion;1.0
JFreechart;org.jfree.chart.axis.SymbolAxis;List;Map;other;0.87
JFreechart;org.jfree.chart.axis.SymbolAxis;List;Set;access;1.0
JFreechart;org.jfree.chart.axis.SymbolAxis;List;Set;insertion;0.0
JFreechart;org.jfree.chart.axis.SymbolAxis;List;Set;other;0.0
JFreechart;org.jfree.chart.JFreeChart;List;Map;access;0.0
JFreechart;org.jfree.chart.JFreeChart;List;Map;deletion;0.0
JFreechart;org.jfree.chart.JFreeChart;List;Map;insertion;1.0
JFreechart;org.jfree.chart.JFreeChart;List;Map;other;0.93
JFreechart;org.jfree.chart.JFreeChart;List;Set;access;1.0
JFreechart;org.jfree.chart.JFreeChart;List;Set;deletion;0.0
JFreechart;org.jfree.chart.JFreeChart;List;Set;insertion;0.0
JFreechart;org.jfree.chart.JFreeChart;List;Set;other;0.0
JFreechart;org.jfree.data.xml.CategoryDatasetHandler;List;Map;insertion;1.0
JFreechart;org.jfree.data.xml.CategoryDatasetHandler;List;Set;insertion;1.0
JFreechart;org.jfree.chart.renderer.xy.DeviationRenderer;List;Map;access;0.0
JFreechart;org.jfree.chart.renderer.xy.DeviationRenderer;List;Map;deletion;0.0
JFreechart;org.jfree.chart.renderer.xy.DeviationRenderer;List;Map;insertion;1.0
JFreechart;org.jfree.chart.renderer.xy.DeviationRenderer;List;Map;other;0.0
JFreechart;org.jfree.chart.renderer.xy.DeviationRenderer;List;Set;access;1.0
JFreechart;org.jfree.chart.renderer.xy.DeviationRenderer;List;Set;deletion;0.0
JFreechart;org.jfree.chart.renderer.xy.DeviationRenderer;List;Set;insertion;0.0
JFreechart;org.jfree.chart.renderer.xy.DeviationRenderer;List;Set;other;0.0
JFreechart;org.jfree.data.statistics.SimpleHistogramDataset;List;Map;access;0.0
JFreechart;org.jfree.data.statistics.SimpleHistogramDataset;List;Map;insertion;1.0
JFreechart;org.jfree.data.statistics.SimpleHistogramDataset;List;Map;other;0.87
JFreechart;org.jfree.data.statistics.SimpleHistogramDataset;List;Set;access;1.0
JFreechart;org.jfree.data.statistics.SimpleHistogramDataset;List;Set;insertion;0.0
JFreechart;org.jfree.data.statistics.SimpleHistogramDataset;List;Set;other;0.0
JFreechart;org.jfree.data.xy.XYIntervalSeriesCollection;List;Map;search;1.0
JFreechart;org.jfree.data.xy.XYIntervalSeriesCollection;List;Map;access;0.0
JFreechart;org.jfree.data.xy.XYIntervalSeriesCollection;List;Map;deletion;0.0
JFreechart;org.jfree.data.xy.XYIntervalSeriesCollection;List;Map;insertion;1.0
JFreechart;org.jfree.data.xy.XYIntervalSeriesCollection;List;Map;other;0.0
JFreechart;org.jfree.data.xy.XYIntervalSeriesCollection;List;Set;search;0.0
JFreechart;org.jfree.data.xy.XYIntervalSeriesCollection;List;Set;access;1.0
JFreechart;org.jfree.data.xy.XYIntervalSeriesCollection;List;Set;deletion;0.0
JFreechart;org.jfree.data.xy.XYIntervalSeriesCollection;List;Set;insertion;0.75
JFreechart;org.jfree.data.xy.XYIntervalSeriesCollection;List;Set;other;0.0
JFreechart;org.jfree.chart.renderer.category.BoxAndWhiskerRenderer;List;Map;access;0.0
JFreechart;org.jfree.chart.renderer.category.BoxAndWhiskerRenderer;List;Map;insertion;1.0
JFreechart;org.jfree.chart.renderer.category.BoxAndWhiskerRenderer;List;Map;other;0.93
JFreechart;org.jfree.chart.renderer.category.BoxAndWhiskerRenderer;List;Set;access;1.0
JFreechart;org.jfree.chart.renderer.category.BoxAndWhiskerRenderer;List;Set;insertion;0.0
JFreechart;org.jfree.chart.renderer.category.BoxAndWhiskerRenderer;List;Set;other;0.0
JFreechart;org.jfree.data.xy.DefaultXYZDataset;List;Map;search;1.0
JFreechart;org.jfree.data.xy.DefaultXYZDataset;List;Map;access;0.0
JFreechart;org.jfree.data.xy.DefaultXYZDataset;List;Map;deletion;0.0
JFreechart;org.jfree.data.xy.DefaultXYZDataset;List;Map;insertion;1.0
JFreechart;org.jfree.data.xy.DefaultXYZDataset;List;Map;other;0.0
JFreechart;org.jfree.data.xy.DefaultXYZDataset;List;Set;search;1.0
JFreechart;org.jfree.data.xy.DefaultXYZDataset;List;Set;access;1.0
JFreechart;org.jfree.data.xy.DefaultXYZDataset;List;Set;deletion;0.0
JFreechart;org.jfree.data.xy.DefaultXYZDataset;List;Set;insertion;0.0
JFreechart;org.jfree.data.xy.DefaultXYZDataset;List;Set;other;0.0
JFreechart;org.jfree.data.KeyedObjects;List;Map;access;0.0
JFreechart;org.jfree.data.KeyedObjects;List;Map;deletion;0.0
JFreechart;org.jfree.data.KeyedObjects;List;Map;insertion;1.0
JFreechart;org.jfree.data.KeyedObjects;List;Map;other;0.93
JFreechart;org.jfree.data.KeyedObjects;List;Set;access;1.0
JFreechart;org.jfree.data.KeyedObjects;List;Set;deletion;0.0
JFreechart;org.jfree.data.KeyedObjects;List;Set;insertion;0.0
JFreechart;org.jfree.data.KeyedObjects;List;Set;other;0.0
JFreechart;org.jfree.chart.block.ColumnArrangement;List;Map;access;0.0
JFreechart;org.jfree.chart.block.ColumnArrangement;List;Map;deletion;0.0
JFreechart;org.jfree.chart.block.ColumnArrangement;List;Map;insertion;1.0
JFreechart;org.jfree.chart.block.ColumnArrangement;List;Map;other;0.0
JFreechart;org.jfree.chart.block.ColumnArrangement;List;Set;access;1.0
JFreechart;org.jfree.chart.block.ColumnArrangement;List;Set;deletion;0.0
JFreechart;org.jfree.chart.block.ColumnArrangement;List;Set;insertion;0.0
JFreechart;org.jfree.chart.block.ColumnArrangement;List;Set;other;0.0
JFreechart;org.jfree.data.general.AbstractDataset;List;Map;search;1.0
JFreechart;org.jfree.data.general.AbstractDataset;List;Set;search;0.0
JFreechart;org.jfree.chart.renderer.category.AbstractCategoryItemRenderer;List;Map;insertion;1.0
JFreechart;org.jfree.chart.renderer.category.AbstractCategoryItemRenderer;List;Set;insertion;0.0
JFreechart;org.jfree.chart.axis.PeriodAxis;List;Map;insertion;1.0
JFreechart;org.jfree.chart.axis.PeriodAxis;List;Set;insertion;0.0
JFreechart;org.jfree.data.category.SlidingCategoryDataset;List;Map;insertion;1.0
JFreechart;org.jfree.data.category.SlidingCategoryDataset;List;Set;insertion;0.0
JFreechart;org.jfree.chart.labels.MultipleXYSeriesLabelGenerator;List;Map;access;0.0
JFreechart;org.jfree.chart.labels.MultipleXYSeriesLabelGenerator;List;Map;insertion;1.0
JFreechart;org.jfree.chart.labels.MultipleXYSeriesLabelGenerator;List;Map;other;0.0
JFreechart;org.jfree.chart.labels.MultipleXYSeriesLabelGenerator;List;Set;access;1.0
JFreechart;org.jfree.chart.labels.MultipleXYSeriesLabelGenerator;List;Set;insertion;0.0
JFreechart;org.jfree.chart.labels.MultipleXYSeriesLabelGenerator;List;Set;other;0.0
JFreechart;org.jfree.chart.labels.MultipleXYSeriesLabelGenerator;Map;List;access;0.0
JFreechart;org.jfree.chart.labels.MultipleXYSeriesLabelGenerator;Map;List;insertion;1.0
JFreechart;org.jfree.chart.labels.MultipleXYSeriesLabelGenerator;Map;List;other;0.93
JFreechart;org.jfree.chart.labels.MultipleXYSeriesLabelGenerator;Map;Set;access;1.0
JFreechart;org.jfree.chart.labels.MultipleXYSeriesLabelGenerator;Map;Set;insertion;1.0
JFreechart;org.jfree.chart.labels.MultipleXYSeriesLabelGenerator;Map;Set;other;0.92
JFreechart;org.jfree.chart.labels.MultipleXYSeriesLabelGenerator;Set;List;other;0.0
JFreechart;org.jfree.chart.labels.MultipleXYSeriesLabelGenerator;Set;Map;other;1.0
JFreechart;org.jfree.chart.renderer.WaferMapRenderer;Map;List;access;0.0
JFreechart;org.jfree.chart.renderer.WaferMapRenderer;Map;List;insertion;1.0
JFreechart;org.jfree.chart.renderer.WaferMapRenderer;Map;List;other;0.93
JFreechart;org.jfree.chart.renderer.WaferMapRenderer;Map;Set;access;1.0
JFreechart;org.jfree.chart.renderer.WaferMapRenderer;Map;Set;insertion;1.0
JFreechart;org.jfree.chart.renderer.WaferMapRenderer;Map;Set;other;0.92
JFreechart;org.jfree.chart.renderer.WaferMapRenderer;Set;List;insertion;0.0
JFreechart;org.jfree.chart.renderer.WaferMapRenderer;Set;List;other;0.0
JFreechart;org.jfree.chart.renderer.WaferMapRenderer;Set;Map;insertion;1.0
JFreechart;org.jfree.chart.renderer.WaferMapRenderer;Set;Map;other;0.92
JFreechart;org.jfree.data.statistics.HistogramDataset;List;Map;access;0.0
JFreechart;org.jfree.data.statistics.HistogramDataset;List;Map;insertion;1.0
JFreechart;org.jfree.data.statistics.HistogramDataset;List;Map;other;0.0
JFreechart;org.jfree.data.statistics.HistogramDataset;List;Set;access;1.0
JFreechart;org.jfree.data.statistics.HistogramDataset;List;Set;insertion;0.0
JFreechart;org.jfree.data.statistics.HistogramDataset;List;Set;other;0.0
JFreechart;org.jfree.data.statistics.HistogramDataset;Map;List;access;0.0
JFreechart;org.jfree.data.statistics.HistogramDataset;Map;List;insertion;1.0
JFreechart;org.jfree.data.statistics.HistogramDataset;Map;Set;access;1.0
JFreechart;org.jfree.data.statistics.HistogramDataset;Map;Set;insertion;1.0
JFreechart;org.jfree.chart.plot.MeterPlot;List;Map;deletion;0.0
JFreechart;org.jfree.chart.plot.MeterPlot;List;Map;insertion;1.0
JFreechart;org.jfree.chart.plot.MeterPlot;List;Map;other;1.0
JFreechart;org.jfree.chart.plot.MeterPlot;List;Set;deletion;0.0
JFreechart;org.jfree.chart.plot.MeterPlot;List;Set;insertion;0.0
JFreechart;org.jfree.chart.plot.MeterPlot;List;Set;other;0.0
JFreechart;org.jfree.chart.labels.CustomXYToolTipGenerator;List;Map;access;0.0
JFreechart;org.jfree.chart.labels.CustomXYToolTipGenerator;List;Map;insertion;1.0
JFreechart;org.jfree.chart.labels.CustomXYToolTipGenerator;List;Map;other;0.0
JFreechart;org.jfree.chart.labels.CustomXYToolTipGenerator;List;Set;access;1.0
JFreechart;org.jfree.chart.labels.CustomXYToolTipGenerator;List;Set;insertion;0.0
JFreechart;org.jfree.chart.labels.CustomXYToolTipGenerator;List;Set;other;0.0
JFreechart;org.jfree.chart.plot.CombinedRangeXYPlot;List;Map;access;0.0
JFreechart;org.jfree.chart.plot.CombinedRangeXYPlot;List;Map;deletion;0.0
JFreechart;org.jfree.chart.plot.CombinedRangeXYPlot;List;Map;insertion;1.0
JFreechart;org.jfree.chart.plot.CombinedRangeXYPlot;List;Map;other;0.93
JFreechart;org.jfree.chart.plot.CombinedRangeXYPlot;List;Set;access;1.0
JFreechart;org.jfree.chart.plot.CombinedRangeXYPlot;List;Set;deletion;0.0
JFreechart;org.jfree.chart.plot.CombinedRangeXYPlot;List;Set;insertion;0.0
JFreechart;org.jfree.chart.plot.CombinedRangeXYPlot;List;Set;other;0.0
JFreechart;org.jfree.chart.plot.CombinedRangeXYPlot;Map;List;insertion;1.0
JFreechart;org.jfree.chart.plot.CombinedRangeXYPlot;Map;Set;insertion;1.0
JFreechart;org.jfree.data.KeyToGroupMap;List;Map;search;1.0
JFreechart;org.jfree.data.KeyToGroupMap;List;Map;deletion;0.0
JFreechart;org.jfree.data.KeyToGroupMap;List;Map;insertion;1.0
JFreechart;org.jfree.data.KeyToGroupMap;List;Map;other;0.93
JFreechart;org.jfree.data.KeyToGroupMap;List;Set;search;0.75
JFreechart;org.jfree.data.KeyToGroupMap;List;Set;deletion;0.0
JFreechart;org.jfree.data.KeyToGroupMap;List;Set;insertion;0.0
JFreechart;org.jfree.data.KeyToGroupMap;List;Set;other;0.0
JFreechart;org.jfree.data.KeyToGroupMap;Map;List;access;0.0
JFreechart;org.jfree.data.KeyToGroupMap;Map;List;deletion;0.0
JFreechart;org.jfree.data.KeyToGroupMap;Map;List;insertion;1.0
JFreechart;org.jfree.data.KeyToGroupMap;Map;List;other;0.93
JFreechart;org.jfree.data.KeyToGroupMap;Map;Set;access;1.0
JFreechart;org.jfree.data.KeyToGroupMap;Map;Set;deletion;0.0
JFreechart;org.jfree.data.KeyToGroupMap;Map;Set;insertion;1.0
JFreechart;org.jfree.data.KeyToGroupMap;Map;Set;other;0.92
JFreechart;org.jfree.data.statistics.DefaultMultiValueCategoryDataset;List;Map;access;0.0
JFreechart;org.jfree.data.statistics.DefaultMultiValueCategoryDataset;List;Map;insertion;1.0
JFreechart;org.jfree.data.statistics.DefaultMultiValueCategoryDataset;List;Map;other;0.93
JFreechart;org.jfree.data.statistics.DefaultMultiValueCategoryDataset;List;Set;access;1.0
JFreechart;org.jfree.data.statistics.DefaultMultiValueCategoryDataset;List;Set;insertion;0.0
JFreechart;org.jfree.data.statistics.DefaultMultiValueCategoryDataset;List;Set;other;0.92
JFreechart;org.jfree.chart.plot.CombinedDomainCategoryPlot;List;Map;search;1.0
JFreechart;org.jfree.chart.plot.CombinedDomainCategoryPlot;List;Map;access;0.0
JFreechart;org.jfree.chart.plot.CombinedDomainCategoryPlot;List;Map;deletion;0.0
JFreechart;org.jfree.chart.plot.CombinedDomainCategoryPlot;List;Map;insertion;1.0
JFreechart;org.jfree.chart.plot.CombinedDomainCategoryPlot;List;Map;other;0.93
JFreechart;org.jfree.chart.plot.CombinedDomainCategoryPlot;List;Set;search;0.0
JFreechart;org.jfree.chart.plot.CombinedDomainCategoryPlot;List;Set;access;1.0
JFreechart;org.jfree.chart.plot.CombinedDomainCategoryPlot;List;Set;deletion;0.0
JFreechart;org.jfree.chart.plot.CombinedDomainCategoryPlot;List;Set;insertion;0.0
JFreechart;org.jfree.chart.plot.CombinedDomainCategoryPlot;List;Set;other;0.0
JFreechart;org.jfree.chart.plot.CombinedDomainCategoryPlot;Map;List;insertion;1.0
JFreechart;org.jfree.chart.plot.CombinedDomainCategoryPlot;Map;Set;insertion;1.0
JFreechart;org.jfree.data.time.TimePeriodValuesCollection;List;Map;access;0.0
JFreechart;org.jfree.data.time.TimePeriodValuesCollection;List;Map;deletion;0.0
JFreechart;org.jfree.data.time.TimePeriodValuesCollection;List;Map;insertion;1.0
